SectorName,SectorName_labelled,UnitOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
6,"Arts, Entertainment And Recreation",Building Finishing Trades,Outsourced,1,1.07062479032361,11.049723756906078,11.049723756906078,1,1.07062479032361,100
6,"Arts, Entertainment And Recreation",Business And Financial Project Management Professionals,Not outsourced,1,0.614927667880418,29.542664211172497,29.5426642111725,2,1.1757304343332238,52.301756416567855
6,"Arts, Entertainment And Recreation",Business And Financial Project Management Professionals,Outsourced,1,0.5608027664528057,18.9073050951504,18.9073050951504,2,1.1757304343332238,47.69824358343214
6,"Arts, Entertainment And Recreation",Business Associate Professionals,Not outsourced,4,4.716437735399504,15.065229594235118,15.273121118584688,4,4.716437735399504,100
6,"Arts, Entertainment And Recreation","Business, Research And Administrative Professionals",Not outsourced,3,2.9222974175092973,20.369783780096853,21.8613145792446,3,2.9222974175092973,100
6,"Arts, Entertainment And Recreation",Caring Personal Services,Outsourced,1,1.0782099735392836,11.786372007366483,11.786372007366483,1,1.0782099735392836,100
6,"Arts, Entertainment And Recreation",Chief Executives And Senior Officials,Outsourced,1,0.8391149387766974,22.230407202782892,22.230407202782892,1,0.8391149387766974,100
6,"Arts, Entertainment And Recreation",Cleaning And Housekeeping Managers And Supervisors,Not outsourced,1,0.8562817835940427,11.7,11.7,1,0.8562817835940427,100
6,"Arts, Entertainment And Recreation",Construction Operatives,Not outsourced,1,1.379606858484692,12.053406998158378,12.05340699815838,1,1.379606858484692,100
6,"Arts, Entertainment And Recreation",Customer Service Occupations,Not outsourced,2,2.139855036082326,13.213762277470842,13.307082768070094,2,2.139855036082326,100
6,"Arts, Entertainment And Recreation",Elementary Cleaning Occupations,Not outsourced,3,5.715085435172272,9.387763454061798,10.248089961535717,4,6.642390987112853,86.03958192554938
6,"Arts, Entertainment And Recreation",Elementary Cleaning Occupations,Outsourced,1,0.9273055519405813,15.153775322283611,15.153775322283611,4,6.642390987112853,13.960418074450615
6,"Arts, Entertainment And Recreation",Elementary Security Occupations,Not outsourced,1,1.8784272689672568,11.42,11.420000000000002,1,1.8784272689672568,100
6,"Arts, Entertainment And Recreation",Finance Associate Professionals,Not outsourced,1,1.031857984913014,12.89134438305709,12.89134438305709,1,1.031857984913014,100
6,"Arts, Entertainment And Recreation",Food Preparation And Hospitality Trades,Not outsourced,3,4.508583991030247,13.786408839779005,13.820095833807136,3,4.508583991030247,100
6,"Arts, Entertainment And Recreation",Functional Managers And Directors,Not outsourced,13,12.234136141751078,19.729776805234785,19.596870480047862,16,15.9631641052112,76.63979434852283
6,"Arts, Entertainment And Recreation",Functional Managers And Directors,Outsourced,3,3.729027963460123,21.068528225065975,21.73377020149828,16,15.9631641052112,23.360205651477177
6,"Arts, Entertainment And Recreation",Health And Social Services Managers And Directors,Not outsourced,1,1.1493123347623564,20.053477829720922,20.053477829720922,1,1.1493123347623564,100
6,"Arts, Entertainment And Recreation",Health Associate Professionals,Not outsourced,1,0.7836357381678216,16.61551053816247,16.61551053816247,1,0.7836357381678216,100
6,"Arts, Entertainment And Recreation",Housekeeping And Related Services,Not outsourced,1,1.8276444925781477,10.254478486522684,10.254478486522684,1,1.8276444925781477,100
6,"Arts, Entertainment And Recreation","Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,2,1.6881140578885196,18.232381829343154,18.751331997654262,2,1.6881140578885196,100
6,"Arts, Entertainment And Recreation",Information Technology Professionals,Not outsourced,4,2.8014647742954297,21.590017734124547,20.766452824607065,5,3.4596447392595073,80.97550429108648
6,"Arts, Entertainment And Recreation",Information Technology Professionals,Outsourced,1,0.6581799649640776,22.977627719800832,22.977627719800832,5,3.4596447392595073,19.024495708913527
6,"Arts, Entertainment And Recreation",Information Technology Technicians,Not outsourced,2,2.0930708593120193,15.565104699543005,15.808234320718741,3,2.852125680168803,73.38634737821725
6,"Arts, Entertainment And Recreation",Information Technology Technicians,Outsourced,1,0.7590548208567837,14.78207489257213,14.78207489257213,3,2.852125680168803,26.613652621782748
6,"Arts, Entertainment And Recreation",Leisure And Travel Services,Not outsourced,8,6.646509574258756,10.050017204613745,10.71106941537558,8,6.646509574258756,100
6,"Arts, Entertainment And Recreation",Librarians And Related Professionals,Not outsourced,2,1.4774775562507882,13.50121341645513,13.614180798771764,3,2.552602593153416,57.88122131559666
6,"Arts, Entertainment And Recreation",Librarians And Related Professionals,Outsourced,1,1.0751250369026277,17.307823477252573,17.307823477252573,3,2.552602593153416,42.11877868440334
6,"Arts, Entertainment And Recreation",Managers And Directors In Retail And Wholesale,Not outsourced,2,1.5414604909783147,9.668508287292818,9.684782022562633,2,1.5414604909783147,100
6,"Arts, Entertainment And Recreation",Managers And Proprietors In Hospitality And Leisure Services,Not outsourced,5,5.2454620636469755,13.39386808539663,11.929813514414349,6,7.858433295581713,66.74946349161172
6,"Arts, Entertainment And Recreation",Managers And Proprietors In Hospitality And Leisure Services,Outsourced,1,2.612971231934737,18.928571428571427,18.928571428571427,6,7.858433295581713,33.25053650838827
6,"Arts, Entertainment And Recreation",Managers And Proprietors In Other Services,Not outsourced,2,3.2959992454531974,14.395364506131248,15.278410007733234,2,3.2959992454531974,100
6,"Arts, Entertainment And Recreation",Other Administrative Occupations,Not outsourced,8,9.336742340820892,16.242813445947377,13.652601778134025,9,9.99492230578497,93.41485661591258
6,"Arts, Entertainment And Recreation",Other Administrative Occupations,Outsourced,1,0.6581799649640776,12.98086760793943,12.98086760793943,9,9.99492230578497,6.585143384087429
6,"Arts, Entertainment And Recreation",Other Elementary Services Occupations,Not outsourced,5,4.926318473357742,13.640435440965827,13.931590590447891,6,5.696932897565602,86.47317007126489
6,"Arts, Entertainment And Recreation",Other Elementary Services Occupations,Outsourced,1,0.7706144242078602,9.668508287292818,9.668508287292818,6,5.696932897565602,13.526829928735113
6,"Arts, Entertainment And Recreation",Printing Trades,Not outsourced,1,1.748687957097032,25.782688766114177,25.782688766114177,1,1.748687957097032,100
6,"Arts, Entertainment And Recreation",Regulatory Associate Professionals,Not outsourced,1,1.748687957097032,10.60635359116022,10.60635359116022,1,1.748687957097032,100
6,"Arts, Entertainment And Recreation",Sales Assistants And Retail Cashiers,Not outsourced,6,5.628413042436193,11.906487539444067,10.586004983829215,8,9.978087895826356,56.40773163353724
6,"Arts, Entertainment And Recreation",Sales Assistants And Retail Cashiers,Outsourced,2,4.3496748533901615,11.643134847554737,11.852068695141458,8,9.978087895826356,43.592268366462754
6,"Arts, Entertainment And Recreation","Sales, Marketing And Related Associate Professionals",Not outsourced,8,6.2593497413257175,14.299474831184776,15.118268569816717,8,6.2593497413257175,100
6,"Arts, Entertainment And Recreation","Science, Engineering And Production Technicians",Not outsourced,3,2.2770910686250683,18.181365527590206,18.139265163807487,3,2.2770910686250683,100
6,"Arts, Entertainment And Recreation",Secretarial And Related Occupations,Not outsourced,6,4.775399244104197,16.0097708205443,15.786917726818775,7,5.366930227560443,88.97822482545801
6,"Arts, Entertainment And Recreation",Secretarial And Related Occupations,Outsourced,1,0.5915309834562463,14.825046040515653,14.825046040515653,7,5.366930227560443,11.021775174541979
6,"Arts, Entertainment And Recreation",Shopkeepers And Sales Supervisors,Not outsourced,1,0.5981020215523755,14.266421117249847,14.266421117249848,2,1.4173913575983708,42.19738030333416
6,"Arts, Entertainment And Recreation",Shopkeepers And Sales Supervisors,Outsourced,1,0.8192893360459952,19.694751381215468,19.694751381215468,2,1.4173913575983708,57.802619696665836
6,"Arts, Entertainment And Recreation","Skilled Metal, Electrical And Electronic Trades Supervisors",Not outsourced,1,0.7796497191404208,9.222916166226279,9.222916166226279,1,0.7796497191404208,100
6,"Arts, Entertainment And Recreation",Sports And Fitness Occupations,Not outsourced,7,6.1771654406614935,13.786415855476628,11.570381571965036,7,6.1771654406614935,100
6,"Arts, Entertainment And Recreation",Therapy Professionals,Outsourced,1,0.8082897802811799,25.78268876611418,25.78268876611418,1,0.8082897802811799,100
6,"Arts, Entertainment And Recreation",Transport Associate Professionals,Not outsourced,1,0.7256884745947377,10.071362799263351,10.071362799263351,1,0.7256884745947377,100
6,"Arts, Entertainment And Recreation",Web And Multimedia Design Professionals,Not outsourced,1,0.597178401904573,16.11418047882136,16.11418047882136,1,0.597178401904573,100
6,"Arts, Entertainment And Recreation",Welfare And Housing Associate Professionals,Not outsourced,2,1.8242536089559667,14.83936975649683,14.666974855009197,2,1.8242536089559667,100
7,Construction,Administrative Occupations: Finance,Not outsourced,5,4.449573664828134,17.323572744014733,16.84887322938864,7,6.071366369882268,73.28784648709014
7,Construction,Administrative Occupations: Finance,Outsourced,2,1.6217927050541343,17.446286065070595,17.704522362826214,7,6.071366369882268,26.712153512909865
7,Construction,Administrative Occupations: Office Managers And Supervisors,Not outsourced,4,3.2623819785778583,16.508285487307262,17.39981416222995,4,3.2623819785778583,100
7,Construction,Administrative Occupations: Records,Not outsourced,1,0.9655916955124728,15.641497851442603,15.641497851442603,3,2.2026766431632514,43.83719682639355
7,Construction,Administrative Occupations: Records,Outsourced,2,1.2370849476507786,17.246528296252052,17.34110514570881,3,2.2026766431632514,56.16280317360645
7,Construction,Agricultural And Related Trades,Not outsourced,2,2.0528430758807037,11.978207489257212,12.135447335830673,2,2.0528430758807037,100
7,Construction,"Architects, Chartered Architectural Technologists, Planning Officers, Surveyors And Construction Professionals",Not outsourced,13,11.030990669350222,19.265316970706536,20.308746447836395,18,14.104835087642194,78.20715804763228
7,Construction,"Architects, Chartered Architectural Technologists, Planning Officers, Surveyors And Construction Professionals",Outsourced,5,3.073844418291972,16.24357456401655,15.23521070313988,18,14.104835087642194,21.792841952367734
7,Construction,"Artistic, Literary And Media Occupations",Not outsourced,2,2.2402591400888703,19.48025373439738,18.27886533745734,2,2.2402591400888703,100
7,Construction,Assemblers And Routine Operatives,Outsourced,1,0.5626716496864999,18.334356455903418,18.334356455903418,1,0.5626716496864999,100
7,Construction,Building Finishing Trades,Not outsourced,7,13.493856877553357,16.253703646758105,13.415158945830944,8,14.080122029326406,95.83622108848232
7,Construction,Building Finishing Trades,Outsourced,1,0.586265151773049,13.535911602209945,13.535911602209945,8,14.080122029326406,4.163778911517687
7,Construction,Business And Financial Project Management Professionals,Not outsourced,9,7.134432694990212,21.799905748708696,22.38976486483823,9,7.134432694990212,100
7,Construction,Business Associate Professionals,Not outsourced,5,5.2721969100795345,21.08256599140577,21.462678872226483,7,7.257547861722595,72.64432850502989
7,Construction,Business Associate Professionals,Outsourced,2,1.9853509516430605,19.856251278903212,19.582052971023856,7,7.257547861722595,27.355671494970107
7,Construction,"Business, Research And Administrative Professionals",Not outsourced,2,1.0903608291485432,23.741559238796807,24.157454113519133,2,1.0903608291485432,100
